time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-06-03T00:54:41.650Z,18.6238,-66.7608,13,2.83,md,11,227,0.2739,0.34,pr,pr2017154001,2017-06-03T14:33:03.944Z,"16km NNE of Hatillo, Puerto Rico",earthquake,1.09,0.92,0.08,9,reviewed,pr,pr
2017-06-03T00:27:25.520Z,-19.9912,-177.6686,414.78,4.2,mb,,259,4.626,0.21,us,us20009lgy,2017-06-13T00:24:45.040Z,"130km NE of Ndoi Island, Fiji",earthquake,25.8,5.8,0.159,11,reviewed,us,us
2017-06-02T23:48:17.970Z,-4.7399,145.1369,193.51,5.9,mww,,13,9.361,0.63,us,us20009jdx,2017-06-04T11:50:42.635Z,"90km NW of Madang, Papua New Guinea",earthquake,8.5,4.1,0.103,9,reviewed,us,us
2017-06-02T23:39:27.530Z,53.6857,170.5136,30.34,4,mb,,236,2.359,0.81,us,us20009ld3,2017-06-13T00:04:10.040Z,"201km WNW of Attu Station, Alaska",earthquake,14.8,11.8,0.09,33,reviewed,us,us
2017-06-02T23:14:16.860Z,37.1177,-97.439,9.82,2.7,mb_lg,,50,0.109,0.93,us,us20009jdj,2017-06-04T00:37:05.902Z,"17km SSW of Wellington, Kansas",earthquake,1.9,6.6,0.228,5,reviewed,us,us
2017-06-02T23:12:01.020Z,-18.8529,-67.0138,261.46,4.3,mb,,44,2.213,0.69,us,us20009jdi,2017-06-04T00:34:04.040Z,"26km WNW of Challapata, Bolivia",earthquake,8.5,11.1,0.122,19,reviewed,us,us
2017-06-02T23:05:27.530Z,53.9244,170.7991,30.45,4.2,mb,,181,2.314,0.65,us,us20009ld1,2017-06-13T00:05:30.040Z,"199km NW of Attu Station, Alaska",earthquake,15.7,8.3,0.215,6,reviewed,us,us
2017-06-02T23:01:52.730Z,53.7918,170.4821,27.51,4.3,mb,,144,2.419,0.81,us,us20009ld0,2017-06-13T00:08:01.040Z,"208km WNW of Attu Station, Alaska",earthquake,9.5,6.4,0.116,21,reviewed,us,us
2017-06-02T22:32:46.740Z,41.0019989,-124.3430023,4.37,2.48,ml,4,296,0.7321,0.23,nc,nc72809646,2017-06-08T02:40:03.094Z,"20km WSW of Westhaven-Moonstone, California",earthquake,18.71,19.77,0.191,7,reviewed,nc,nc
2017-06-02T22:32:37.320Z,53.9052,170.971,10,5,mb,,93,2.216,1,us,us20009jd8,2017-06-04T00:31:09.040Z,"188km NW of Attu Station, Alaska",earthquake,7.8,1.9,0.05,128,reviewed,us,us
2017-06-02T22:24:47.920Z,54.0291,170.9096,8.19,6.8,mww,,12,2.313,0.92,us,us20009jd6,2017-06-03T23:21:33.280Z,"200km NW of Attu Station, Alaska",earthquake,6.3,2.4,0.038,68,reviewed,us,us
2017-06-02T22:18:28.160Z,-15.1889,-173.014,36.04,4.2,mb,,140,1.747,0.2,us,us20009lcz,2017-06-12T23:22:48.040Z,"115km NE of Hihifo, Tonga",earthquake,9.7,10.8,0.264,4,reviewed,us,us
2017-06-02T21:57:17.420Z,-24.025,-179.9897,528.65,4.3,mb,,116,6.511,0.51,us,us20009lcy,2017-06-12T23:07:20.040Z,"South of the Fiji Islands",earthquake,14.4,11.8,0.114,22,reviewed,us,us
2017-06-02T21:36:43.370Z,-17.463,-178.7533,565.39,4.3,mb,,129,3.059,0.9,us,us20009lcx,2017-06-12T22:55:24.040Z,"229km ESE of Lambasa, Fiji",earthquake,14.2,10.9,0.168,10,reviewed,us,us
2017-06-02T17:26:31.520Z,24.3423,126.213,32.5,5.1,mb,,47,2.921,0.93,us,us20009jb7,2017-06-03T16:48:12.040Z,"106km ESE of Hirara, Japan",earthquake,6.3,5,0.044,170,reviewed,us,us
2017-06-02T17:07:24.920Z,18.8535,-66.584,43,2.55,md,3,342,0.5346,0.03,pr,pr2017153006,2017-06-03T14:31:28.783Z,"44km NNE of Arecibo, Puerto Rico",earthquake,3.54,3.2,0.08,3,reviewed,pr,pr
2017-06-02T17:06:24.400Z,35.8731,-96.6399,4.472,2.5,ml,,41,,0.27,us,us20009jaq,2017-06-03T15:00:50.040Z,"13km SSW of Drumright, Oklahoma",earthquake,1,2,,,reviewed,tul,tul
2017-06-02T16:23:55.650Z,-1.2229,120.5479,32.77,4.5,mb,,80,2.23,1.04,us,us20009jaf,2017-06-02T17:10:21.040Z,"24km NNW of Kasiguncu, Indonesia",earthquake,6.3,6.3,0.118,21,reviewed,us,us
2017-06-02T16:09:58.140Z,31.6625,46.127,32.85,4.4,mb,,77,6.569,0.92,us,us20009ja7,2017-06-03T01:14:39.233Z,"28km N of Ash Shatrah, Iraq",earthquake,8.7,6,0.093,33,reviewed,us,us
2017-06-02T16:00:56.000Z,18.9255,-66.6636,22,3,md,15,231,0.5859,0.24,pr,pr2017153007,2017-06-03T01:11:00.845Z,"50km N of Arecibo, Puerto Rico",earthquake,1.12,15.57,0.19,13,reviewed,pr,pr
2017-06-02T14:59:14.570Z,1.7571,126.6552,69.28,4.1,mb,,178,1.21,0.86,us,us20009lcq,2017-06-09T09:30:00.040Z,"133km NW of Kota Ternate, Indonesia",earthquake,10.3,11.1,0.157,11,reviewed,us,us
2017-06-02T14:48:44.890Z,38.6105,-121.234,-0.28,2.76,md,15,140,0.5695,0.79,nc,nc72809461,2017-06-07T04:18:37.407Z,"2km SSE of Gold River, California",sonic boom,2.63,31.61,0.283,7,reviewed,nc,nc
2017-06-02T14:08:35.530Z,34.4156667,-85.5663333,13.19,2.58,md,16,147,0.1294,0.12,se,se60197121,2017-06-09T08:42:43.040Z,"12km E of Fort Payne, Alabama",earthquake,0.3,0.56,0.102,11,reviewed,se,se
2017-06-02T14:02:22.400Z,36.6987,-97.6707,5.646,3.1,ml,,50,,0.48,us,us20009j8h,2017-06-09T08:33:21.128Z,"13km SSE of Medford, Oklahoma",earthquake,1.3,7.2,,,reviewed,tul,tul
2017-06-02T11:13:10.000Z,-3.8151,129.3247,10,4.9,mb,,29,3.051,1.11,us,us20009j7j,2017-06-02T11:38:14.040Z,"69km SE of Amahai, Indonesia",earthquake,6.7,1.9,0.06,87,reviewed,us,us
2017-06-02T10:15:59.110Z,31.5663,140.3191,116.44,4.5,mb,,75,1.602,1.03,us,us20009j7d,2017-06-02T10:46:55.040Z,"175km SSE of Hachijo-jima, Japan",earthquake,3.3,7,0.042,169,reviewed,us,us
2017-06-02T08:35:12.800Z,26.2465,128.5956,10.52,4.4,mb,,88,0.654,0.7,us,us20009j6y,2017-06-22T06:00:42.040Z,"72km ESE of Nago, Japan",earthquake,3.3,5.3,0.117,21,reviewed,us,us
2017-06-02T08:08:35.150Z,33.869,-119.3798333,6.93,3,ml,49,89,0.2469,0.27,ci,ci37659863,2017-06-19T23:37:03.086Z,"22km SE of Santa Cruz Is. (E end), CA",earthquake,0.3,1.42,0.137,162,reviewed,ci,ci
2017-06-02T07:55:53.280Z,18.538,-64.6645,8,2.47,md,3,318,0.6596,0.3,pr,pr2017153001,2017-06-03T01:19:34.260Z,"14km NNW of Road Town, British Virgin Islands",earthquake,4.45,5.02,0.48,2,reviewed,pr,pr
2017-06-02T07:05:27.710Z,18.5331,-68.284,157,3.19,md,15,192,0.0993,0.38,pr,pr2017153000,2017-06-22T05:56:12.040Z,"15km SE of Punta Cana, Dominican Republic",earthquake,4.79,1.49,0.38,12,reviewed,pr,pr
2017-06-02T07:00:08.420Z,37.4224,-97.3779,1.05,2.5,mb_lg,,172,0.238,0.11,us,us20009j6n,2017-06-15T11:46:04.782Z,"9km WNW of Belle Plaine, Kansas",earthquake,1.6,6.1,0.077,44,reviewed,us,us
2017-06-02T06:48:36.010Z,17.9018,-101.9753,10,4.2,mb,,211,1.874,0.9,us,us20009j6i,2017-06-04T21:35:25.167Z,"18km WSW of La Union, Mexico",earthquake,6,2,0.083,40,reviewed,us,us
2017-06-02T06:39:55.300Z,35.6705,-97.398,5.479,2.5,ml,,30,,0.17,us,us20009j6f,2017-06-15T11:44:01.040Z,"7km ENE of Edmond, Oklahoma",earthquake,1.2,3.1,,,reviewed,tul,tul
2017-06-02T06:33:27.300Z,35.6675,-97.3907,5,2.5,ml,,36,,0.39,us,us20009j6b,2017-06-15T11:43:02.040Z,"8km ENE of Edmond, Oklahoma",earthquake,0.9,2.7,,,reviewed,tul,tul
2017-06-02T06:15:20.610Z,41.0824,47.494,10,4.4,mb,,73,2.294,0.83,us,us20009j67,2017-06-15T11:42:12.562Z,"3km ENE of Oguz, Azerbaijan",earthquake,7.1,1.1,0.076,50,reviewed,us,us
2017-06-02T05:59:17.470Z,-1.2263,120.4977,10,5,mb,,81,2.28,1.14,us,us20009j64,2017-06-15T10:47:51.040Z,"27km NW of Kasiguncu, Indonesia",earthquake,4.2,1.8,0.07,65,reviewed,us,us
2017-06-02T05:47:58.820Z,55.3011,-134.9745,10,2.6,ml,,210,1.069,0.98,us,us20009mli,2017-06-15T11:00:04.040Z,"117km W of Craig, Alaska",earthquake,2.4,1.9,0.081,20,reviewed,us,us
2017-06-02T05:36:52.700Z,36.4902,-98.728,5.597,2.5,ml,,30,,0.23,us,us20009j60,2017-06-15T10:42:52.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.4,2.1,,,reviewed,tul,tul
2017-06-02T04:55:56.300Z,36.522,-98.9829,4.508,2.7,ml,,111,,0.61,us,us20009j5x,2017-06-14T04:49:54.889Z,"21km ENE of Mooreland, Oklahoma",earthquake,3.6,7.6,,,reviewed,tul,tul
2017-06-02T04:11:33.810Z,-34.8143,-70.4666,123.88,4.3,mb,,103,0.26,0.5,us,us20009j5v,2017-06-14T04:47:46.012Z,"54km ESE of Chimbarongo, Chile",earthquake,5.3,6.8,0.129,17,reviewed,us,us
2017-06-02T03:02:43.260Z,23.9084,-109.0801,10,4.6,mb,,104,0.822,1.1,us,us20009j5n,2017-06-14T04:43:11.062Z,"113km NNE of San Jose del Cabo, Mexico",earthquake,8,1.9,0.032,281,reviewed,us,us
2017-06-02T02:55:51.400Z,36.1685,-97.5906,5.325,2.6,ml,,21,,0.37,us,us20009j5m,2017-06-14T04:37:08.040Z,"23km N of Crescent, Oklahoma",earthquake,1.7,7.6,,,reviewed,tul,tul
2017-06-02T02:29:32.680Z,44.7876667,-110.7748333,4.28,2.56,ml,11,199,0.05388,0.19,uu,uu60010579,2017-06-02T18:40:14.650Z,"29km ENE of West Yellowstone, Montana",earthquake,0.91,1.04,0.17,6,reviewed,uu,uu
2017-06-02T00:55:21.660Z,32.5139,140.7402,64.28,4.6,mwr,,105,0.984,0.62,us,us20009j56,2017-06-04T04:00:42.040Z,"108km SE of Hachijo-jima, Japan",earthquake,7.5,5.8,0.083,14,reviewed,us,us
2017-06-02T00:43:30.600Z,28.4008,142.0182,35,4.3,mb,,131,1.308,1.22,us,us20009lch,2017-06-12T22:50:38.040Z,"147km N of Chichi-shima, Japan",earthquake,5.6,2,0.107,25,reviewed,us,us
2017-06-02T00:40:21.800Z,41.8111,132.095,512.42,4.2,mb,,33,2.388,0.56,us,us20009j4w,2017-06-03T23:37:16.040Z,"119km SSW of Putyatin, Russia",earthquake,11.2,7.3,0.032,272,reviewed,us,us
2017-06-01T23:45:38.800Z,-2.8434,130.1053,30.26,4.6,mb,,64,2.142,0.79,us,us20009j4j,2017-06-03T23:40:57.040Z,"142km ENE of Amahai, Indonesia",earthquake,3.8,5.3,0.082,44,reviewed,us,us
2017-06-01T22:56:06.850Z,38.8238333,-122.7633333,1.64,2.72,md,63,32,0.008387,0.06,nc,nc72809136,2017-06-05T20:12:02.421Z,"3km W of Cobb, California",earthquake,0.1,0.18,0.214,63,reviewed,nc,nc
2017-06-01T22:55:54.880Z,28.9744,76.7797,10,4.7,mb,,69,5.545,0.76,us,us20009j48,2017-06-04T03:55:05.572Z,"12km NW of Kharkhauda, India",earthquake,8.3,1.8,0.045,150,reviewed,us,us
2017-06-01T22:54:24.670Z,-7.5212,129.3405,108.67,4.7,mb,,71,1.994,1.36,us,us20009j45,2017-06-01T23:41:55.040Z,"223km WNW of Saumlaki, Indonesia",earthquake,7.9,6.4,0.142,15,reviewed,us,us
2017-06-01T22:44:23.350Z,-19.7209,-173.3928,10,4.8,mb,,122,3.333,0.87,us,us20009lak,2017-06-12T22:19:42.040Z,"100km E of Pangai, Tonga",earthquake,6.9,1.9,0.135,17,reviewed,us,us
2017-06-01T21:55:09.700Z,36.4715,-98.7472,7.959,3.1,ml,,43,,0.23,us,us10008xcl,2017-06-03T22:24:49.047Z,"32km NW of Fairview, Oklahoma",earthquake,2.6,6.5,,,reviewed,tul,tul
2017-06-01T21:48:17.810Z,1.5736,66.7265,10,4.7,mb,,147,6.358,0.49,us,us20009laj,2017-06-12T21:54:39.040Z,"Carlsberg Ridge",earthquake,11.9,1.9,0.207,7,reviewed,us,us
2017-06-01T21:08:12.580Z,11.098,143.107,10,4.4,mb,,143,3.015,0.85,us,us20009lah,2017-06-12T21:45:00.040Z,"293km SW of Merizo Village, Guam",earthquake,8.3,1.9,0.12,20,reviewed,us,us
2017-06-01T21:06:08.100Z,36.4569,-98.7903,5.108,3.5,ml,,37,,0.4,us,us10008xbv,2017-06-06T11:18:03.508Z,"34km NW of Fairview, Oklahoma",earthquake,2.2,6.4,,,reviewed,tul,tul
2017-06-01T21:01:04.147Z,65.4333,-166.7861,15.4,3.8,ml,,,,0.66,ak,ak16155132,2017-06-04T01:09:06.040Z,"97km SSW of Shishmaref, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2017-06-01T20:04:10.450Z,-54.3856,158.992,10,5.2,mb,,129,9.581,0.64,us,us10008x9b,2017-06-01T20:23:06.040Z,"11km NNE of Macquarie Island, Australia",earthquake,8.9,1.7,0.113,26,reviewed,us,us
2017-06-01T20:03:36.899Z,65.4953,-166.7172,9.6,3.8,ml,,,,0.76,ak,ak16155111,2017-06-01T20:46:28.473Z,"89km SSW of Shishmaref, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2017-06-01T19:30:50.120Z,37.2316667,-97.9753333,4.25,2.52,ml,11,260,0.006053,0.04,ismpkansas,ismpkansas70228413,2017-06-02T15:46:04.900Z,"7km SE of Harper, Kansas",earthquake,0.57,0.54,0.141,16,reviewed,ismp,ismp
2017-06-01T18:26:40.410Z,37.2411,-97.9737,6.56,3.3,mb_lg,,87,0.014,0.32,us,us10008x7c,2017-06-03T22:22:54.748Z,"6km SE of Harper, Kansas",earthquake,1.2,3.2,0.072,50,reviewed,us,us
2017-06-01T17:54:01.024Z,66.8987,-154.0866,0,2.5,ml,,,,0.83,ak,ak16154437,2017-06-01T18:09:43.943Z,"74km WNW of New Allakaket, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-06-01T16:43:22.590Z,32.3836667,-115.422,19.5,2.46,ml,27,93,0.1052,0.23,ci,ci37659135,2017-06-19T23:50:26.865Z,"21km SSW of Puebla, B.C., MX",earthquake,0.38,0.7,0.229,25,reviewed,ci,ci
2017-06-01T16:02:57.740Z,45.0576667,-123.0955,22.48,2.96,ml,32,60,0.1947,0.22,uw,uw61272097,2017-06-04T10:52:41.799Z,"9km NW of Keizer, Oregon",earthquake,0.3,0.98,0.125,22,reviewed,uw,uw
2017-06-01T15:19:14.630Z,32.9786667,-115.905,10.67,3.2,ml,90,28,0.0719,0.27,ci,ci37659039,2017-06-19T23:52:56.646Z,"27km WSW of Westmorland, CA",earthquake,0.16,0.45,0.196,232,reviewed,ci,ci
2017-06-01T15:10:19.860Z,39.477,72.0072,10,4.4,mb,,62,1.084,1.45,us,us10008x37,2017-06-01T17:05:32.040Z,"49km ENE of Karakenja, Tajikistan",earthquake,2.4,1.9,0.078,49,reviewed,us,us
2017-06-01T15:09:19.380Z,-15.9275,-74.5807,12.9,4.5,mb,,146,4.489,0.88,us,us10008x36,2017-06-01T15:44:00.316Z,"55km S of Acari, Peru",earthquake,7.7,4.4,0.128,20,reviewed,us,us
2017-06-01T13:58:22.820Z,4.1195,128.434,81.03,4.5,mb,,107,3.492,0.88,us,us10008x2n,2017-06-01T14:50:40.040Z,"268km N of Tobelo, Indonesia",earthquake,10.1,5.1,0.074,54,reviewed,us,us
2017-06-01T13:50:05.930Z,23.2264,125.3148,23.45,4.5,mb,,97,2.444,1.08,us,us10008x2k,2017-06-01T14:41:54.040Z,"171km SE of Ishigaki, Japan",earthquake,6.9,6.2,0.124,19,reviewed,us,us
2017-06-01T11:16:19.170Z,19.1203,-65.3568,28,2.56,md,14,253,0.8162,0.27,pr,pr2017152002,2017-06-02T01:01:14.120Z,"90km N of Culebra, Puerto Rico",earthquake,1.6,16.079,0.14,7,reviewed,pr,pr
2017-06-01T08:16:08.160Z,-3.3619,151.4985,10,4.7,mb,,92,10.338,0.64,us,us10008x1g,2017-06-15T10:41:14.040Z,"109km WNW of Namatanai, Papua New Guinea",earthquake,11.1,1.7,0.092,36,reviewed,us,us
2017-06-01T06:50:27.190Z,36.6837,-97.6746,3.58,2.5,mb_lg,,86,0.357,0.18,us,us10008x13,2017-06-01T15:14:58.714Z,"14km SSE of Medford, Oklahoma",earthquake,1.4,10,0.079,42,reviewed,us,us
2017-06-01T05:50:45.550Z,-30.4256,-179.1298,216.56,4.5,mb,,79,1.572,0.79,us,us10008x0q,2017-06-01T06:21:26.040Z,"113km N of L'Esperance Rock, New Zealand",earthquake,10.1,6.9,0.075,53,reviewed,us,us
2017-06-01T03:57:55.700Z,35.2546,-97.7999,5.981,2.9,ml,,29,,0.7,us,us10008x08,2017-06-20T23:11:49.366Z,"4km SSE of Tuttle, Oklahoma",earthquake,3.2,7.5,,,reviewed,tul,tul
2017-06-01T03:27:48.190Z,31.9388333,-115.704,14.61,2.68,ml,14,141,0.2176,0.13,ci,ci37658727,2017-06-01T16:57:23.342Z,"60km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.32,0.51,0.194,32,reviewed,ci,ci
2017-06-01T03:15:26.360Z,51.8956,178.4595,111.2,3.1,ml,,,,0.34,us,us10008x5z,2017-06-21T01:42:20.040Z,"6km SSW of Little Sitkin Island, Alaska",earthquake,8.5,4.1,,,reviewed,ak,ak
2017-06-01T02:51:03.600Z,36.4569,-98.7969,5.732,2.5,ml,,38,,0.36,us,us10008wzv,2017-06-21T02:24:34.040Z,"35km NW of Fairview, Oklahoma",earthquake,1.2,7.8,,,reviewed,tul,tul
2017-06-01T02:42:42.440Z,53.7422,-167.723,32.78,2.5,ml,,190,0.35,0.42,us,us10008x2u,2017-06-21T01:43:39.040Z,"79km WSW of Dutch Harbor, Alaska",earthquake,9,14.6,,,reviewed,us,ak
2017-06-01T00:49:12.090Z,-1.3189,120.6458,10,4.2,mb,,136,2.143,0.39,us,us20009la0,2017-06-18T03:44:52.040Z,"11km N of Kasiguncu, Indonesia",earthquake,7.2,1.9,0.235,5,reviewed,us,us
2017-05-31T23:20:51.700Z,36.4562,-98.7973,6.12,3.1,ml,,38,,0.31,us,us10008wz6,2017-06-18T03:32:02.438Z,"35km NW of Fairview, Oklahoma",earthquake,3,7.2,,,reviewed,tul,tul
2017-05-31T22:20:53.650Z,19.0016,-65.4001,55,2.5,md,5,284,0.704,0.2,pr,pr2017151010,2017-06-18T03:27:04.040Z,"79km NNE of Luquillo, Puerto Rico",earthquake,4.98,8.9,0.35,4,reviewed,pr,pr
2017-05-31T21:38:04.270Z,18.8925,-65.3833,74,2.64,md,5,243,0.5936,0.3,pr,pr2017151009,2017-06-18T03:16:26.040Z,"77km N of Culebra, Puerto Rico",earthquake,3.15,4.81,0.29,4,reviewed,pr,pr
2017-05-31T21:30:59.090Z,18.986,-65.3686,59,2.96,md,11,252,0.6839,0.21,pr,pr2017151008,2017-06-18T03:11:28.040Z,"78km NNE of Luquillo, Puerto Rico",earthquake,2.1,4.09,0.45,7,reviewed,pr,pr
2017-05-31T21:16:57.940Z,2.708,128.5539,234.52,4.7,mb,,82,2.259,0.69,us,us10008wyf,2017-06-17T03:43:15.040Z,"124km NNE of Tobelo, Indonesia",earthquake,7.9,6.6,0.057,92,reviewed,us,us
2017-05-31T21:14:42.610Z,12.0936,-73.8495,10,4.4,mb,,30,3.774,1.44,us,us10008wyh,2017-06-17T02:52:44.517Z,"101km NNE of Santa Marta, Colombia",earthquake,7,1.9,0.098,30,reviewed,us,us
2017-05-31T20:35:33.617Z,52.1938,-173.9953,72.9,3.1,ml,,,,0.62,ak,ak16150661,2017-06-01T00:42:56.646Z,"14km E of Atka, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-05-31T19:17:46.641Z,59.8363,-136.5789,0,2.8,ml,,,,0.84,ak,ak16150215,2017-05-31T19:22:39.776Z,"82km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-31T18:50:39.190Z,40.4828333,-124.8121667,19.28,2.54,md,33,250,0.3622,0.19,nc,nc72808651,2017-06-07T01:24:01.811Z,"47km WSW of Ferndale, California",earthquake,2.1,0.88,0.25,28,reviewed,nc,nc
2017-05-31T17:38:52.210Z,-22.7338,-68.4801,111.37,4.9,mww,,33,0.352,1.02,us,us10008wvw,2017-05-31T22:32:52.591Z,"33km NW of San Pedro de Atacama, Chile",earthquake,6.6,4.6,0.075,17,reviewed,us,us
2017-05-31T15:04:39.680Z,-4.8439,154.3339,101.06,4.3,mb,,144,2.258,0.86,us,us20009l4a,2017-06-08T03:12:47.040Z,"150km ESE of Taron, Papua New Guinea",earthquake,15.3,10.6,0.111,23,reviewed,us,us
2017-05-31T14:55:22.600Z,34.0378333,-117.243,18.28,2.77,ml,147,15,0.01284,0.16,ci,ci37658111,2017-06-19T23:46:14.940Z,"2km SE of Loma Linda, CA",earthquake,0.11,0.19,0.165,23,reviewed,ci,ci
2017-05-31T14:38:29.380Z,-22.3454,-67.9263,171.64,4,mb,,182,0.647,0.86,us,us10008wu6,2017-06-15T10:38:43.040Z,"69km NNE of San Pedro de Atacama, Chile",earthquake,5.2,9.6,0.368,2,reviewed,us,us
2017-05-31T13:59:12.370Z,77.0103,15.7431,3.39,4.8,mb,,49,1.179,0.63,us,us10008wu0,2017-06-15T10:32:51.040Z,"134km S of Longyearbyen, Svalbard and Jan Mayen",earthquake,6.7,4.2,0.052,116,reviewed,us,us
2017-05-31T13:11:01.100Z,36.2809,-97.5015,7.35,2.9,ml,,39,,0.15,us,us10008wtx,2017-06-15T10:30:21.040Z,"19km W of Perry, Oklahoma",earthquake,1.2,2.6,,,reviewed,tul,tul
2017-05-31T12:52:41.980Z,36.275,-97.519,2.96,3,mb_lg,,35,0.201,0.41,us,us10008wtv,2017-05-31T13:08:54.040Z,"20km W of Perry, Oklahoma",earthquake,1,7.7,0.05,103,reviewed,us,us
2017-05-31T12:07:58.740Z,18.9858,-65.4011,51,2.51,md,3,307,0.6886,0.15,pr,pr2017151004,2017-06-02T01:14:11.232Z,"75km NNE of Luquillo, Puerto Rico",earthquake,4.12,7.99,0.38,2,reviewed,pr,pr
2017-05-31T10:13:26.030Z,51.7392,-175.3717,51.5,2.8,ml,,,,0.45,ak,ak16148812,2017-05-31T16:57:18.479Z,"90km E of Adak, Alaska",earthquake,,2.2,,,reviewed,ak,ak
2017-05-31T09:46:06.570Z,17.9003,-66.958,9,2.48,md,10,240,0.1086,0.12,pr,pr2017151001,2017-06-02T01:15:35.866Z,"9km SSW of Guanica, Puerto Rico",earthquake,0.96,0.62,0.06,3,reviewed,pr,pr
2017-05-31T08:13:34.550Z,51.8586,-175.3494,46.52,4.7,mb,,139,0.475,1.34,us,us10008wt8,2017-05-31T11:02:00.040Z,"87km WSW of Atka, Alaska",earthquake,6.2,5,0.031,308,reviewed,us,us
2017-05-31T07:03:48.670Z,36.4075,-96.841,5,3.4,mb_lg,,36,0.044,0.66,us,us10008wsx,2017-06-03T00:32:22.807Z,"8km NNW of Pawnee, Oklahoma",earthquake,1.4,2,0.048,113,reviewed,us,us
2017-05-31T06:29:32.080Z,19.0966,145.8557,120.77,5.4,mww,,21,5.557,1.17,us,us10008wst,2017-05-31T22:07:32.040Z,"41km NNE of Agrihan, Northern Mariana Islands",earthquake,8.8,6.3,,,reviewed,us,us
2017-05-31T05:17:22.380Z,14.1659,-92.883,10,5.3,mb,,163,1.205,0.96,us,us10008wsj,2017-05-31T22:23:51.040Z,"79km SW of Puerto Madero, Mexico",earthquake,6.4,1.9,0.026,484,reviewed,us,us
2017-05-31T02:59:22.270Z,-1.1896,120.655,10,4.4,mb,,100,2.121,0.98,us,us20009l3w,2017-06-08T03:00:59.040Z,"25km NNW of Poso, Indonesia",earthquake,6,1.5,0.149,13,reviewed,us,us
2017-05-31T02:38:38.710Z,50.2933,-176.0231,30.81,2.6,ml,,236,1.657,0.48,us,us10008wuh,2017-06-13T21:06:10.040Z,"182km SSE of Adak, Alaska",earthquake,8.3,12.5,,,reviewed,us,ak
2017-05-31T02:26:29.500Z,6.0424,123.755,559.38,4.1,mb,,75,2.079,0.89,us,us20009l3x,2017-06-08T02:54:11.040Z,"51km WSW of Palimbang, Philippines",earthquake,12.5,9.4,0.097,29,reviewed,us,us
2017-05-31T01:51:04.540Z,58.2556,-137.9561,1,2.6,ml,,,,1.03,us,us10008ws2,2017-06-20T01:49:11.040Z,"131km W of Gustavus, Alaska",earthquake,2.1,1.9,0.081,20,reviewed,pgc,us
2017-05-31T01:42:38.360Z,58.1541,-138.0786,15.62,2.7,ml,,180,1.491,1.27,us,us10008ws0,2017-06-20T01:47:11.040Z,"140km W of Gustavus, Alaska",earthquake,3.9,9.8,0.06,36,reviewed,us,us
2017-05-30T23:47:02.200Z,36.2849,-97.5049,9.308,2.9,ml,,25,,0.35,us,us10008wqz,2017-06-05T22:03:50.040Z,"19km W of Perry, Oklahoma",earthquake,1.1,4,,,reviewed,tul,tul
2017-05-30T23:42:18.300Z,36.286,-97.5087,6.817,2.5,ml,,63,,0.27,us,us10008wqy,2017-06-05T22:02:46.040Z,"19km W of Perry, Oklahoma",earthquake,1.1,3.4,,,reviewed,tul,tul
2017-05-30T23:18:09.430Z,11.7045,140.6275,89.44,4.3,mb,,109,4.543,0.86,us,us20009kz0,2017-06-08T02:41:52.040Z,"214km N of Fais, Micronesia",earthquake,12.2,8.2,0.125,18,reviewed,us,us
2017-05-30T23:17:21.630Z,5.6026,127.1123,137.58,4.3,mb,,168,2.108,0.73,us,us20009kyz,2017-06-08T02:28:28.040Z,"133km SE of Pondaguitan, Philippines",earthquake,11.3,9.6,0.113,22,reviewed,us,us
2017-05-30T23:16:03.900Z,36.2826,-97.5093,7.912,2.9,ml,,38,,0.24,us,us20009j4m,2017-06-05T22:01:26.040Z,"19km W of Perry, Oklahoma",earthquake,1,2.7,,,reviewed,tul,tul
2017-05-30T23:12:22.800Z,36.2809,-97.5051,6.718,3.8,mwr,,25,,0.52,us,us10008wqm,2017-06-07T23:26:58.623Z,"19km W of Perry, Oklahoma",earthquake,1.2,4.8,0.044,49,reviewed,tul,us
2017-05-30T22:57:07.140Z,-31.5445,-69.2908,25.3,4.6,mb,,44,0.517,0.88,us,us20009kz1,2017-06-17T02:14:32.040Z,"26km SSE of Calingasta, Argentina",earthquake,2.6,5.7,0.129,18,reviewed,us,us
2017-05-30T22:56:22.960Z,-27.8192,-69.9293,96.57,4.1,mb,,149,0.351,0.51,us,us10008wqf,2017-06-17T02:10:45.040Z,"64km SE of Copiapo, Chile",earthquake,7.9,7.7,0.301,3,reviewed,us,us
2017-05-30T22:24:43.880Z,10.3004,93.2343,82.18,4.4,mb,,84,1.43,0.88,us,us10008wqa,2017-06-17T01:01:13.040Z,"160km SSE of Port Blair, India",earthquake,9.6,7.3,0.088,37,reviewed,us,us
